Histogram (of 12 CPU average frequencies)

Range (GHz)   Count
2.274 - 2.339     3 ########################
2.340 - 2.406     5 ########################################
2.407 - 2.472     1 ########
2.473 - 2.539     1 ########
2.540 - 2.605     0 
2.606 - 2.672     0 
2.673 - 2.738     0 
2.739 - 2.805     0 
2.806 - 2.872     1 ########
2.873 - 2.938     1 ########

Histogram (of 12 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
44.000 - 44.099     5 ############################
44.100 - 44.199     0 
44.200 - 44.299     0 
44.300 - 44.399     0 
44.400 - 44.499     0 
44.500 - 44.599     0 
44.600 - 44.699     0 
44.700 - 44.799     0 
44.800 - 44.899     0 
44.900 - 44.999     7 ########################################

Range is zero, cannot produce histogram of thermal zone mlx5_0000:19:00.1

Histogram (of 12 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
48.000 - 48.099     6 ########################################
48.100 - 48.199     0 
48.200 - 48.299     0 
48.300 - 48.399     0 
48.400 - 48.499     0 
48.500 - 48.599     0 
48.600 - 48.699     0 
48.700 - 48.799     0 
48.800 - 48.899     0 
48.900 - 48.999     6 ########################################

Range is zero, cannot produce histogram of thermal zone mlx5_0000:19:00.0

Range is zero, cannot produce histogram of thermal zone mlx5_0000:3b:00.0
