101.526 - 101.978     1 ##########

Histogram (of 10 CPU utilization measurements)

Range (%CPU)  Count
1.059 - 1.120     9 ########################################
1.121 - 1.182     0 
1.183 - 1.244     0 
1.245 - 1.307     0 
1.308 - 1.369     0 
1.370 - 1.431     0 
1.432 - 1.493     0 
1.494 - 1.556     0 
1.557 - 1.618     0 
1.619 - 1.680     1 ####

Histogram (of 10 CPU average frequencies)

Range (GHz)   Count
2.229 - 2.269     1 ##########
2.270 - 2.310     4 ########################################
2.311 - 2.350     2 ####################
2.351 - 2.391     2 ####################
2.392 - 2.432     0 
2.433 - 2.472     0 
2.473 - 2.513     0 
2.514 - 2.554     0 
2.555 - 2.595     0 
2.596 - 2.635     1 ##########

Histogram (of 10 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
44.000 - 44.099     6 ########################################
44.100 - 44.199     0 
44.200 - 44.299     0 
44.300 - 44.399     0 
44.400 - 44.499     0 
44.500 - 44.599     0 
44.600 - 44.699     0 
44.700 - 44.799     0 
44.800 - 44.899     0 
44.900 - 44.999     4 ##########################

Range is zero, cannot produce histogram of thermal zone mlx5_0000:19:00.1

Range is zero, cannot produce histogram of thermal zone x86_pkg_temp

Range is zero, cannot produce histogram of thermal zone mlx5_0000:19:00.0

Range is zero, cannot produce histogram of thermal zone mlx5_0000:3b:00.0
